Node,X,Y
4841,377105,821841
4842,377116,757494
4843,377130,881866
4844,377138,971361
4845,377152,911350
4846,377194,756658
4847,377202,1225258
4848,377241,898611
4849,377250,1221550
4850,377258,806422
4851,377272,892166
4852,377305,818380
4853,377305,889330
4854,377338,883433
4855,377341,793541
4856,377347,812997
4857,377361,1209344
4858,377383,885405
4859,377397,818777
4860,377397,1214241
4861,377405,812308
4862,377416,1211233
4863,377430,811230
4864,377433,877038
4865,377477,842947
4866,377497,804630
4867,377519,890677
4868,377525,830688
4869,377527,1000166
4870,377530,1061080
4871,377533,847666
4872,377583,812127
4873,377588,774802
4874,377600,890772
4875,377622,848433
4876,377644,893350
4877,377661,1089052
4878,377666,1208461
4879,377691,906247
4880,377702,1116013
4881,377708,812086
4882,377733,1130236
4883,377738,890263
4884,377741,871133
4885,377750,1224183
4886,377752,879305
4887,377780,811883
4888,377791,964669
4889,377791,975361
4890,377800,864605
4891,377800,980194
4892,377800,1219769
4893,377805,804572
4894,377808,904216
4895,377813,891191
4896,377819,756538
4897,377830,812661
4898,377838,794430
4899,377888,971083
4900,377905,976291
4901,377930,819877
4902,377933,799941
4903,377944,935777
4904,377963,802977
4905,377975,797913
4906,377975,969994
4907,377975,1209955
4908,377975,1212150
4909,377991,882611
4910,378000,973180
4911,378016,804458
4912,378030,890275
4913,378044,1222697
4914,378066,1003477
4915,378091,854669
4916,378100,859813
4917,378105,954366
4918,378119,1076638
4919,378133,820247
4920,378136,884380
4921,378144,828072
4922,378158,811525
4923,378161,798247
4924,378172,968619
4925,378175,892277
4926,378205,889275
4927,378216,1219988
4928,378227,1124350
4929,378227,1212755
4930,378238,962888
4931,378241,820597
4932,378244,1222305
4933,378261,759919
4934,378286,922005
4935,378313,1222841
4936,378330,891427
4937,378333,866327
4938,378344,857319
4939,378347,973730
4940,378361,811350
4941,378361,875900
4942,378363,812019
4943,378366,905327
4944,378391,943544
4945,378397,947080
4946,378402,859491
4947,378405,886091
4948,378422,1128272
4949,378436,824094
4950,378455,838583
4951,378486,819936
4952,378491,1069258
4953,378500,997563
4954,378502,904986
4955,378502,1220311
4956,378511,905205
4957,378566,924050
4958,378588,808544
4959,378591,839186
4960,378591,1224841
4961,378619,846616
4962,378666,819866
4963,378672,905930
4964,378686,976647
4965,378713,1093422
4966,378716,1222716
4967,378727,905277
4968,378736,1224555
4969,378769,891144
4970,378772,1221786
4971,378802,862838
4972,378805,845730
4973,378811,957330
4974,378830,870494
4975,378858,1221169
4976,378869,1222966
4977,378883,894947
4978,378966,981783
4979,378977,889313
4980,378988,977825
4981,378994,890519
4982,379000,867550
4983,379061,1225438
4984,379063,1220638
4985,379086,881291
4986,379094,1226852
4987,379100,892358
4988,379102,853166
4989,379105,1222791
4990,379113,867444
4991,379136,898219
4992,379141,919025
4993,379161,951700
4994,379166,974222
4995,379169,952988
4996,379175,887622
4997,379213,832597
4998,379230,905552
4999,379230,994094
5000,379236,953458
5001,379244,953997
5002,379252,768594
5003,379255,1225263
5004,379330,753791
5005,379358,1223466
5006,379361,992522
5007,379363,907877
5008,379369,859916
5009,379369,869022
5010,379375,1078116
5011,379388,970194
5012,379402,918808
5013,379405,1012544
5014,379444,874052
5015,379480,1220597
5016,379488,922636
5017,379508,836258
5018,379513,867677
5019,379513,917711
5020,379533,1204216
5021,379577,1212897
5022,379586,767583
5023,379622,986002
5024,379622,1223444
5025,379630,806897
5026,379647,971472
5027,379680,913547
5028,379686,807672
5029,379716,1008722
5030,379725,890533
5031,379736,820175
5032,379736,838419
5033,379736,1216944
5034,379736,1225300
5035,379747,758341
5036,379747,815291
5037,379747,875558
5038,379747,1225605
5039,379772,1222941
5040,379780,1220300
5041,379797,1011327
5042,379805,1017522
5043,379811,883291
5044,379830,890161
5045,379833,758541
5046,379838,895894
5047,379841,1203811
5048,379850,1035433
5049,379861,1009888
5050,379872,1225877
5051,379883,857158
5052,379900,841797
5053,379916,920936
5054,379941,838877
5055,379952,867977
5056,379966,889200
5057,379969,1035313
5058,379975,1217113
5059,379977,1202688
5060,379988,861694
5061,379994,859436
5062,380013,975083
5063,380044,1222977
5064,380050,1218047
5065,380072,896583
5066,380080,927444
5067,380127,1226441
5068,380144,1036277
5069,380147,870363
5070,380150,1216394
5071,380152,890425
5072,380163,896186
5073,380172,1222875
5074,380227,1076708
5075,380238,976694
5076,380250,780044
5077,380269,1219361
5078,380280,979400
5079,380280,1218836
5080,380291,784769
5081,380300,790338
5082,380316,853425
5083,380330,1222658
5084,380372,848966
5085,380397,1202316
5086,380466,937041
5087,380466,973447
5088,380491,872741
5089,380494,773469
5090,380494,1221575
5091,380500,855458
5092,380522,1021222
5093,380525,847300
5094,380527,811041
5095,380563,839433
5096,380608,979294
5097,380627,914033
5098,380633,785027
5099,380638,1023100
5100,380666,1032222
5101,380669,818194
5102,380672,1172291
5103,380683,788897
5104,380694,787008
5105,380722,973452
5106,380755,755683
5107,380786,793833
5108,380802,893819
5109,380808,818341
5110,380830,900958
5111,380838,956341
5112,380844,998930
5113,380863,831263
5114,380872,1026202
5115,380875,1060944
5116,380902,899383
5117,380902,922925
5118,380908,881586
5119,380916,890502
5120,380933,885355
5121,380988,813241
5122,380991,875788
5123,380994,883375
5124,381041,1222555
5125,381050,857588
5126,381075,1225686
5127,381088,788577
5128,381111,858702
5129,381141,826033
5130,381161,825958
5131,381169,784419
5132,381200,869141
5133,381230,897016
5134,381236,857197
5135,381291,1040227
5136,381297,879350
5137,381302,1212713
5138,381344,977697
5139,381355,961355
5140,381361,810997
5141,381372,781880
5142,381375,1204586
5143,381377,892300
5144,381383,974311
5145,381400,937266
5146,381411,856877
5147,381427,948133
5148,381450,841113
5149,381472,980833
5150,381494,790719
5151,381502,926177
5152,381505,812875
5153,381522,1212422
5154,381541,1213002
5155,381547,912438
5156,381558,1216902
5157,381597,855877
5158,381597,874483
5159,381600,856597
5160,381616,880652
5161,381619,834288
5162,381619,1216105
5163,381636,1211488
5164,381683,811950
5165,381688,869900
5166,381694,971063
5167,381700,877830
5168,381769,753930
5169,381777,947111
5170,381783,857097
5171,381802,813286
5172,381805,990983
5173,381811,813072
5174,381863,896055
5175,381866,919469
5176,381869,813655
5177,381875,877102
5178,381905,940291
5179,381941,855644
5180,381944,957425
5181,381950,856519
5182,381961,872966
5183,381961,1206794
5184,381969,856633
5185,381980,886844
5186,382000,858227
5187,382008,848733
5188,382019,790086
5189,382027,756927
5190,382030,975188
5191,382038,857252
5192,382050,875741
5193,382080,911602
5194,382097,842530
5195,382100,813841
5196,382100,982066
5197,382116,899941
5198,382119,852236
5199,382119,861219
5200,382119,896825
5201,382125,857402
5202,382141,856138
5203,382141,1129227
5204,382152,814247
5205,382180,814430
5206,382180,1037555
5207,382183,1085680
5208,382205,903958
5209,382211,903788
5210,382213,824425
5211,382225,853552
5212,382233,800947
5213,382238,868622
5214,382247,805333
5215,382288,856775
5216,382319,815377
5217,382319,977730
5218,382322,905627
5219,382325,1226355
5220,382369,859858
5221,382383,1220391
5222,382402,855241
5223,382430,933816
5224,382444,969277
5225,382452,781111
5226,382452,815672
5227,382455,870361
5228,382494,1220388
5229,382500,897500
5230,382511,875811
5231,382522,855922
5232,382541,857594
5233,382544,769638
5234,382544,1046086
5235,382547,856313
5236,382547,1212988
5237,382566,856016
5238,382575,879936
5239,382586,943302
5240,382613,856291
5241,382666,764541
5242,382666,855330
5243,382672,788261
5244,382677,856716
5245,382683,903800
5246,382694,1085472
5247,382716,846863
5248,382719,876877
5249,382722,855836
5250,382730,856230
5251,382738,856344
5252,382750,856150
5253,382769,1126402
5254,382786,821030
5255,382794,856500
5256,382805,952416
5257,382811,808527
5258,382825,855744
5259,382833,855911
5260,382833,903950
5261,382855,821958
5262,382855,858241
5263,382858,917202
5264,382911,766361
5265,382919,1224569
5266,382944,903158
5267,382972,856033
5268,382972,1222844
5269,382977,1224905
5270,382988,869550
5271,383000,831741
5272,383002,765077
5273,383016,916327
5274,383019,841475
5275,383027,855961
5276,383050,899941
5277,383055,856963
5278,383083,959555
5279,383105,854875
5280,383119,840275
5281,383138,1224808
5282,383150,919225
5283,383166,866958
5284,383172,889030
5285,383175,815211
5286,383219,756205
5287,383225,752180
5288,383238,774686
5289,383238,1218211
5290,383263,898769
5291,383269,1227061
5292,383294,891908
5293,383305,806533
5294,383308,887258
5295,383322,874452
5296,383325,829486
5297,383336,856536
5298,383344,864641
5299,383358,901497
5300,383363,750852
5301,383386,873450
5302,383397,1227000
5303,383422,862761
5304,383436,893805
5305,383450,856155
5306,383450,982013
5307,383452,885877
5308,383455,915013
5309,383483,925813
5310,383483,970169
5311,383488,1207730
5312,383497,816327
5313,383500,947611
5314,383516,859416
5315,383519,972041
5316,383527,1209316
5317,383550,983491
5318,383552,875675
5319,383555,985805
5320,383566,1219866
5321,383605,755997
5322,383605,817375
5323,383641,1225230
5324,383644,987644
5325,383683,816997
5326,383700,851805
5327,383708,976638
5328,383722,965425
5329,383755,863447
5330,383775,880561
5331,383819,789769
5332,383819,975372
5333,383822,872127
5334,383861,974277
5335,383902,842941
5336,383902,1051180
5337,383908,933344
5338,383911,753488
5339,383913,869311
5340,383930,1208013
5341,383938,956027
5342,383952,754133
5343,383963,825588
5344,383969,1130100
5345,383975,943513
5346,383980,857550
5347,383980,980116
5348,383988,825783
5349,383997,913305
5350,384000,1052166
5351,384016,1223597
5352,384027,942536
5353,384038,961813
5354,384047,826005
5355,384069,875855
5356,384075,853788
5357,384077,786238
5358,384077,861100
5359,384086,899919
5360,384088,1213705
5361,384094,805580
5362,384094,822947
5363,384108,877613
5364,384147,789388
5365,384147,818441
5366,384166,958527
5367,384177,825863
5368,384191,824452
5369,384200,756880
5370,384200,820555
5371,384222,837338
5372,384275,899136
5373,384277,824572
5374,384291,1052194
5375,384313,928408
5376,384325,820202
5377,384327,903775
5378,384333,851697
5379,384341,895502
5380,384344,821325
5381,384363,1228686
5382,384369,823772
5383,384391,891627
5384,384405,1227133
5385,384408,929916
5386,384416,892741
5387,384427,814805
5388,384436,902011
5389,384455,910055
5390,384494,788691
5391,384527,999061
5392,384530,856702
5393,384558,755777
5394,384563,755775
5395,384597,940005
5396,384600,932025
5397,384602,752211
5398,384602,810852
5399,384613,900916
5400,384655,1230077
5401,384697,1017522
5402,384722,818144
5403,384730,779969
5404,384783,826380
5405,384783,1078755
5406,384794,946083
5407,384797,1013583
5408,384805,1027813
5409,384808,767783
5410,384816,943541
5411,384819,907413
5412,384819,1004666
5413,384819,1208436
5414,384825,1009066
5415,384850,786252
5416,384858,918502
5417,384886,813483
5418,384888,921741
5419,384897,766825
5420,384902,816475
5421,384902,897930
5422,384902,904869
5423,384919,872786
5424,384925,826902
5425,384961,1214077
5426,384972,949502
5427,385019,1229950
5428,385025,906277
5429,385033,826472
5430,385069,962616
5431,385086,906025
5432,385088,891405
5433,385094,818400
5434,385130,904358
5435,385158,884375
5436,385161,902102
5437,385172,752352
5438,385172,826977
5439,385180,987777
5440,385200,899838
5441,385208,880047
5442,385222,772938
5443,385225,827172
5444,385247,1186236
5445,385250,891333
5446,385250,985333
5447,385250,1219697
5448,385266,877097
5449,385313,993083
5450,385322,935219
5451,385325,767841
5452,385333,902869
5453,385338,899888
5454,385347,1059983
5455,385363,848419
5456,385363,859286
5457,385366,826830
5458,385369,903797
5459,385375,819325
5460,385386,903350
5461,385388,904072
5462,385400,827286
5463,385402,765847
5464,385411,902800
5465,385416,857677
5466,385419,902327
5467,385425,757197
5468,385433,896122
5469,385450,1217394
5470,385458,1069247
5471,385466,773369
5472,385488,866200
5473,385491,904925
5474,385502,827780
5475,385505,903330
5476,385530,903094
5477,385536,895383
5478,385541,903450
5479,385555,978333
5480,385561,864683
5481,385563,755716
5482,385569,903816
5483,385580,910119
5484,385594,835761
5485,385611,941911
5486,385613,898972
5487,385630,760791
5488,385672,866283
5489,385675,773283
5490,385708,901900
5491,385722,948788
5492,385730,828302
5493,385733,1095491
5494,385736,976741
5495,385752,771558
5496,385752,785027
5497,385758,1224488
5498,385766,921733
5499,385788,1225786
5500,385805,1215291
5501,385816,1214933
5502,385830,936944
5503,385833,901250
5504,385833,904066
5505,385869,984108
5506,385891,1213016
5507,385897,901200
5508,385902,769405
5509,385902,903366
5510,385908,822830
5511,385913,752916
5512,385922,899111
5513,385925,853177
5514,385925,903572
5515,385925,905869
5516,385950,905461
5517,385969,905091
5518,385991,833188
5519,386000,771625
5520,386008,904327
5521,386038,898072
5522,386050,1079816
5523,386055,894358
5524,386055,896819
5525,386066,896075
5526,386066,1212655
5527,386072,903833
5528,386075,903783
5529,386083,912188
5530,386086,771408
5531,386102,893725
5532,386105,895269
5533,386105,1228680
5534,386122,904633
5535,386125,903244
5536,386130,787991
5537,386152,873544
5538,386155,891141
5539,386155,952675
5540,386158,838086
5541,386172,890522
5542,386172,1213272
5543,386175,819819
5544,386175,903491
5545,386183,905891
5546,386194,946805
5547,386241,758547
5548,386244,769394
5549,386269,770733
5550,386269,889455
5551,386275,925663
5552,386283,910575
5553,386286,903194
5554,386300,1121200
5555,386338,958255
5556,386350,900927
5557,386355,756102
5558,386355,904150
5559,386366,900255
5560,386369,773113
5561,386380,845605
5562,386388,787741
5563,386402,921222
5564,386411,756113
5565,386411,837444
5566,386425,903236
5567,386450,828488
5568,386477,786716
5569,386497,900930
5570,386497,903805
5571,386513,862611
5572,386533,943486
5573,386555,837611
5574,386555,927797
5575,386580,772500
5576,386591,871727
5577,386608,904225
5578,386611,964916
5579,386616,864263
5580,386636,873094
5581,386644,807100
5582,386652,784597
5583,386652,903758
5584,386658,1209250
5585,386663,867911
5586,386675,770286
5587,386688,884855
5588,386702,899844
5589,386711,969422
5590,386722,901697
5591,386727,902991
5592,386730,807750
5593,386752,917694
5594,386763,1213352
5595,386766,843302
5596,386769,869141
5597,386772,875286
5598,386772,1231341
5599,386780,1211750
5600,386786,1212247
5601,386800,930927
5602,386808,851794
5603,386819,845900
5604,386822,1047002
5605,386825,840658
5606,386825,901569
5607,386827,1121475
5608,386833,902838
5609,386833,903077
5610,386858,903238
5611,386858,1213711
5612,386861,765350
5613,386863,761719
5614,386886,883541
5615,386900,753858
5616,386900,903425
5617,386905,902872
5618,386911,1214475
5619,386922,1220161
5620,386930,902822
5621,386941,757738
5622,386947,902783
5623,386947,1208138
5624,386952,903138
5625,386966,768480
5626,386975,882236
5627,387000,902922
5628,387008,903497
5629,387011,903622
5630,387013,901486
5631,387019,903169
5632,387025,903433
5633,387041,772280
5634,387041,902816
5635,387041,914372
5636,387044,932280
5637,387058,877600
5638,387072,765313
5639,387072,1212800
5640,387077,770863
5641,387083,902927
5642,387105,902980
5643,387111,981569
5644,387130,904297
5645,387133,777955
5646,387141,854736
5647,387141,939911
5648,387144,903672
5649,387169,878613
5650,387175,902655
5651,387183,902922
5652,387183,950813
5653,387191,902602
5654,387191,944583
5655,387202,920911
5656,387208,750763
5657,387208,829583
5658,387208,902747
5659,387236,853694
5660,387236,899558
5661,387238,770100
5662,387252,902966
